Stock/Index,Open,High,Low,Close,Adj Close,Volume,Date
ICICI Bank,924.7000122,925.6500244,918.9500122,921.7000122,906.3792725,285597,02-05-2023
ICICI Bank,922.1500244,924.0499878,911.5499878,923.0499878,907.7068481,282037,03-05-2023
ICICI Bank,922,923.4000244,912.0499878,921.25,905.9367065,439339,04-05-2023
ICICI Bank,925.2999878,942.4000244,924.5,926.9500122,911.5420532,192669,05-05-2023
ICICI Bank,924.4000244,941.5999756,924.4000244,938.2000122,922.6050415,453809,08-05-2023
ICICI Bank,942,944.7999878,931.9500122,934.4500122,918.9173584,232372,09-05-2023
ICICI Bank,934.4500122,941,928,936.2000122,920.6382446,215107,10-05-2023
ICICI Bank,939.7999878,943.7999878,934.4000244,939.4000244,923.7850952,275455,11-05-2023
ICICI Bank,939.4000244,947.6500244,935.1500244,943.75,928.0627441,224162,12-05-2023
ICICI Bank,943.75,949,937.7000122,944.0999756,928.4069214,166000,15-05-2023
ICICI Bank,949.0999756,952,943.4000244,946.6500244,930.9145508,149152,16-05-2023
ICICI Bank,945.0999756,947.7999878,935.9500122,939.4000244,923.7850952,425855,17-05-2023
ICICI Bank,950.5499878,956,941.6500244,954.5999756,938.7323608,113966,19-05-2023
ICICI Bank,950.2000122,954.0999756,946.0499878,950.5,934.7005615,248049,22-05-2023
ICICI Bank,955.2000122,958,948.5499878,952.7999878,936.9623413,386192,23-05-2023
ICICI Bank,946.0999756,953.75,938.5999756,940.4000244,924.7684937,106118,24-05-2023
ICICI Bank,936.1500244,941.2000122,933.4500122,939.7999878,924.1784058,88789,25-05-2023
ICICI Bank,940,952.2999878,935.5999756,950.5499878,934.7497559,88679,26-05-2023
ICICI Bank,946.7000122,952.5,944.7000122,950.2000122,934.4055176,72767,30-05-2023
ICICI Bank,950.2000122,951.5999756,940.4500122,948.4500122,932.6846313,142767,31-05-2023
ICICI Bank,952.3499756,954,932.7999878,936.0499878,920.4907227,123801,01-06-2023
ICICI Bank,942.7999878,944.6500244,935.0499878,937.0499878,921.4741211,83224,02-06-2023
ICICI Bank,940.2999878,951.6500244,940.2999878,947.25,931.5045776,88061,05-06-2023
ICICI Bank,945.0499878,946.75,938.2999878,942.25,926.5876465,132015,06-06-2023
ICICI Bank,943.5499878,945.5499878,933.6500244,939.9500122,924.3259277,279275,07-06-2023
ICICI Bank,937.9500122,950.4000244,935.25,937.2999878,921.7199707,108509,08-06-2023
ICICI Bank,942.6500244,944,936.4000244,937.8499756,922.2608032,118079,09-06-2023
ICICI Bank,936.5999756,943.1500244,933,935.8499756,920.2940674,62231,12-06-2023
ICICI Bank,934.7000122,946.2000122,934.5,944.0999756,928.4069214,171623,13-06-2023
ICICI Bank,945.0999756,946.6500244,936.2999878,939.75,924.1292114,272952,14-06-2023
ICICI Bank,936.2999878,942.4000244,924.4000244,926.0499878,910.6569824,142319,15-06-2023
ICICI Bank,928.3499756,937.5999756,927.2000122,934.4500122,918.9173584,84733,16-06-2023
ICICI Bank,933.6500244,933.6500244,919,922.8499756,907.5101318,258770,19-06-2023
ICICI Bank,922.5999756,928.5,915,925.25,909.8703003,294130,20-06-2023
ICICI Bank,927.5499878,928.7999878,920.2000122,924.7000122,909.3294067,73709,21-06-2023
ICICI Bank,924.6500244,935.4500122,921.7000122,925.7999878,910.4110718,325860,22-06-2023
ICICI Bank,924.5,931.7999878,918.9500122,923.7999878,908.444397,179696,23-06-2023
ICICI Bank,926.2000122,931.75,923.25,927.4500122,912.0337524,206925,26-06-2023
ICICI Bank,930,939.5,922.2000122,936.9000244,921.3265991,464597,27-06-2023
ICICI Bank,943,943.7000122,934.5,937.4500122,921.8674927,209984,28-06-2023
ICICI Bank,940.0499878,941.9500122,930.4000244,934.3499756,918.8189697,399036,30-06-2023
ICICI Bank,950,955,943.5499878,947.1500244,931.40625,785153,07-07-2023
ICICI Bank,946.4000244,952.9000244,941,948.2000122,932.4387817,216879,10-07-2023
ICICI Bank,959.7000122,964.9500122,951.4000244,961.5999756,945.6160278,596987,14-07-2023
ICICI Bank,963,973.5,953.0499878,969.1500244,953.0405884,319064,17-07-2023
ICICI Bank,978.0499878,979.75,967.4000244,973.6500244,957.4658203,290490,19-07-2023
ICICI Bank,974,997.9500122,972.2000122,995.4500122,978.9034424,385266,20-07-2023
ICICI Bank,993.7999878,1001.5,989,996.7000122,980.1325684,804726,21-07-2023
ICICI Bank,1008,1008.700012,990.2000122,991.8499756,975.3632202,308815,24-07-2023
ICICI Bank,992.9500122,997.7999878,990.2000122,996.5499878,979.9850464,131160,26-07-2023
ICICI Bank,990,998.25,977.0499878,995.3499756,978.8050537,634091,28-07-2023
ICICI Bank,978.0499878,983.0999756,960.25,965.5,949.4512329,409908,03-08-2023
ICICI Bank,970,976.25,961.25,970.75,954.6139526,631434,04-08-2023
ICICI Bank,970.5,981.5499878,968.2999878,975.7000122,959.4816895,350234,07-08-2023
ICICI Bank,975.7000122,986.5,972.5,980.5,964.2019043,490684,08-08-2023
ICICI Bank,974.7999878,975.5,964,972.5999756,964.3010254,328548,09-08-2023
ICICI Bank,972.9500122,972.9500122,959.5,964.2000122,955.9727173,411344,10-08-2023
ICICI Bank,964.0999756,964.0999756,950,952.4000244,944.2734375,412512,11-08-2023
ICICI Bank,950,962.5,946.4500122,959.0499878,950.8666382,226365,14-08-2023
ICICI Bank,954.1500244,959.8499756,946.75,956,947.8426514,87309,16-08-2023
ICICI Bank,956.1500244,956.9500122,946.5999756,951.0999756,942.984436,211270,17-08-2023
ICICI Bank,949.7999878,954.9000244,946.3499756,950.9500122,942.8357544,1137730,18-08-2023
ICICI Bank,946.5499878,959.25,946.5499878,954.7000122,946.553772,160996,21-08-2023
ICICI Bank,955.0999756,956.6500244,949.3499756,952.0999756,943.9759521,124469,22-08-2023
ICICI Bank,952.0999756,968,949.7999878,966.25,958.005188,448452,23-08-2023
ICICI Bank,970.4000244,982.4500122,966.7999878,968.9500122,960.6821899,272953,24-08-2023
ICICI Bank,964.4000244,972.7999878,960.2999878,970.4500122,962.1693726,1261529,25-08-2023
ICICI Bank,970.4500122,974.8499756,965.0499878,970.8499756,962.565918,165254,28-08-2023
ICICI Bank,972.2000122,977.0999756,965.7000122,967.7999878,959.5419922,135743,29-08-2023
ICICI Bank,968.3499756,975.6500244,955,958.4000244,950.222229,290774,30-08-2023
ICICI Bank,959.1500244,966,953.8499756,958.2000122,950.0239258,532983,31-08-2023
ICICI Bank,958,972.7999878,953.1500244,969.0499878,960.781311,727703,01-09-2023
ICICI Bank,969.7000122,969.7000122,960.6500244,966.9000244,958.6497192,224423,04-09-2023
ICICI Bank,964,970,962.5,968.5499878,960.2855835,82046,05-09-2023
ICICI Bank,960,968.75,950.75,957.5999756,949.4290161,295813,06-09-2023
ICICI Bank,958.5999756,969,955,965.4500122,957.2120361,193732,07-09-2023
ICICI Bank,967,975,961.4000244,970.5499878,962.2684937,353510,08-09-2023
ICICI Bank,974,981.5,969.5,978.3499756,970.0019531,262789,11-09-2023
ICICI Bank,988.7999878,995.0499878,982.5999756,990.9000244,982.4448853,688234,12-09-2023
ICICI Bank,990,994.75,980.7999878,989.75,981.3046875,330872,13-09-2023
ICICI Bank,991.5,992.5499878,982.4500122,987.2999878,978.8756104,111241,14-09-2023
ICICI Bank,991,997.4000244,988.5999756,992.3499756,983.8825073,149554,15-09-2023
ICICI Bank,990.6500244,996,987.4000244,990.4500122,981.9987183,128369,18-09-2023
ICICI Bank,982,996,980.6500244,987.0499878,978.6277466,330868,20-09-2023
ICICI Bank,981.3499756,989,957.9000244,959.3499756,951.1640625,266049,21-09-2023
ICICI Bank,956.5499878,960.7000122,947.75,950.2999878,942.1912842,289879,22-09-2023
ICICI Bank,959.9500122,961,941.5,956.4500122,948.2888794,197424,25-09-2023
ICICI Bank,959.7000122,959.7000122,947.0499878,948.5499878,940.4562378,217744,26-09-2023
ICICI Bank,947.9500122,947.9500122,934.5999756,943.1500244,935.102356,133659,27-09-2023
ICICI Bank,947.9500122,947.9500122,934.9000244,942.7000122,934.656189,246900,28-09-2023
ICICI Bank,945.75,956,944,952.0499878,943.9263916,263076,29-09-2023
ICICI Bank,953,953,939,940.3499756,932.3261719,174800,03-10-2023
ICICI Bank,935.9000244,935.9000244,925,930.7000122,922.7585449,302232,04-10-2023
ICICI Bank,935,944,934.5999756,940.8499756,932.8218994,139422,05-10-2023
ICICI Bank,945,946.4000244,938,945.25,937.1843872,423009,06-10-2023
ICICI Bank,934.5999756,941.9500122,934.5999756,937.6500244,929.649292,191130,09-10-2023
ICICI Bank,938.4500122,957.4000244,938.4500122,950.9500122,942.8357544,107560,10-10-2023
ICICI Bank,953.25,962,950.7999878,952.6500244,944.5213013,2333016,11-10-2023
ICICI Bank,954.4500122,959.8499756,949.6500244,954.3499756,946.2067261,133054,12-10-2023
ICICI Bank,950,957,944.5,951.75,943.6289673,672465,13-10-2023
ICICI Bank,946.25,954.6500244,946,951.0499878,942.9348755,187708,16-10-2023
ICICI Bank,953.4000244,960.75,951.75,954.9500122,946.8016357,339479,17-10-2023
ICICI Bank,953.0499878,953.0499878,939.25,943.5,935.4493408,293555,18-10-2023
ICICI Bank,937.3499756,944.75,934,935.0499878,927.0714111,1235253,19-10-2023
ICICI Bank,933.9500122,939.7999878,930.5,932.4500122,924.4936523,590190,20-10-2023
ICICI Bank,944.7000122,944.7999878,925.5999756,929.75,921.8166504,239378,23-10-2023
ICICI Bank,927,934.3499756,911.4500122,916.0499878,908.2335205,246199,25-10-2023
ICICI Bank,915.9000244,916.4500122,898.8499756,909.1500244,901.3924561,771915,26-10-2023
ICICI Bank,924.5,924.5,911.25,912.5999756,904.8129883,1002341,27-10-2023
ICICI Bank,912,926.4000244,908.4000244,924.7000122,916.8097534,267772,30-10-2023
ICICI Bank,927.9500122,930.0499878,914.25,915.4000244,907.5891113,233442,31-10-2023
ICICI Bank,915.9000244,917.75,909.5999756,914.4000244,906.5976563,205831,01-11-2023
ICICI Bank,919.25,924.7000122,913,919.25,911.40625,154218,02-11-2023
ICICI Bank,927.3499756,934.75,926.3499756,933.4500122,925.4851074,727113,03-11-2023
ICICI Bank,941.9500122,948,937.25,945.25,937.1843872,193153,06-11-2023
ICICI Bank,944.3499756,950.7999878,930.7000122,948.3499756,940.2579346,310880,07-11-2023
ICICI Bank,948.4000244,948.9500122,934,934.6500244,926.6748657,408798,08-11-2023
ICICI Bank,935.7999878,942.5,933,937.4500122,929.4509888,254068,09-11-2023
ICICI Bank,935.9500122,941.5,932.2999878,938.3499756,930.3432617,743634,10-11-2023
ICICI Bank,943,943,931.9000244,934.5499878,926.5756836,1055999,13-11-2023
ICICI Bank,942.0999756,944,938.5999756,940.5999756,932.5740356,583241,15-11-2023
ICICI Bank,938.0499878,946.1500244,933.7000122,935.5999756,927.6166992,713023,16-11-2023
ICICI Bank,927.7999878,938.4500122,920.4500122,922,914.1328125,445533,17-11-2023
ICICI Bank,922,926.5499878,917.4500122,921.4500122,913.5875244,307256,20-11-2023
ICICI Bank,923.5,927.75,922,926.2999878,918.3961182,160031,21-11-2023
ICICI Bank,921,925.2999878,914.7999878,922.5999756,914.7276611,186447,22-11-2023
ICICI Bank,924.3499756,925,918.3499756,923.0499878,915.1738281,253506,23-11-2023
ICICI Bank,922.25,930.5999756,920.3499756,929.1500244,921.2218018,906155,24-11-2023
ICICI Bank,927.5499878,931.4500122,921.6500244,926.0499878,918.1481934,462627,28-11-2023
ICICI Bank,928.5499878,941.1500244,926.1500244,939.3499756,931.3347168,282711,29-11-2023
ICICI Bank,940.9500122,941.0499878,928.6500244,935.2000122,927.2201538,568059,30-11-2023
ICICI Bank,936,951.9500122,933.25,946.3499756,938.2750244,1843916,01-12-2023
ICICI Bank,960.1500244,995,960.1500244,990.5999756,982.1473999,1566930,04-12-2023
ICICI Bank,999.25,1015.700012,995.0999756,1013.150024,1004.505066,948329,05-12-2023
ICICI Bank,1013.200012,1015.450012,1001.049988,1002.950012,994.3920898,151234,06-12-2023
ICICI Bank,998,1002,988.2000122,999.3499756,990.8227539,221147,07-12-2023
ICICI Bank,998,1012.650024,993.2000122,1010.950012,1002.323792,1039539,08-12-2023
ICICI Bank,1006.700012,1020.450012,1005,1017.049988,1008.371765,1355849,11-12-2023
ICICI Bank,1019.5,1021,1008.25,1015.200012,1006.537537,167128,12-12-2023
ICICI Bank,1015.200012,1020.5,1009.450012,1014.150024,1005.496521,118623,13-12-2023
ICICI Bank,1023.650024,1039.949951,1021.549988,1034.349976,1025.52417,460103,14-12-2023
ICICI Bank,1041,1042.650024,1026,1037.099976,1028.25061,508915,15-12-2023
ICICI Bank,1031.75,1031.75,1018,1020.599976,1011.891418,1164626,18-12-2023
ICICI Bank,1029,1029,1012.700012,1014.849976,1006.190491,221645,19-12-2023
ICICI Bank,1021.950012,1021.950012,1002.700012,1006.25,997.6638794,276205,20-12-2023
ICICI Bank,992.5499878,1010.599976,989.25,1003.650024,995.0861206,190164,21-12-2023
ICICI Bank,1005.450012,1009.299988,991.7999878,993.8499756,985.3696899,1072468,22-12-2023
ICICI Bank,995,997.5,990,995.0999756,986.6090088,145234,26-12-2023
ICICI Bank,996.2000122,1004,992.0499878,1001.75,993.2023315,255045,27-12-2023
ICICI Bank,1009.650024,1011.900024,999.0499878,1005.400024,996.821167,379293,28-12-2023
ICICI Bank,1005.049988,1008.700012,993.25,996.4500122,987.9475708,876710,29-12-2023
State Bank of India,615,619.25,611.5,612.25,590.673584,189984,02-01-2023
State Bank of India,612.5499878,616.6500244,610.0499878,612.3499756,590.7700195,322698,03-01-2023
State Bank of India,612.3499756,615,603.7999878,605.25,583.9202271,212339,04-01-2023
State Bank of India,607.9000244,611.5,602.0499878,605.2000122,583.8720703,319390,05-01-2023
State Bank of India,606.0999756,607.4500122,597,600.5999756,579.434082,362496,06-01-2023
State Bank of India,605.9500122,609,600.5,607.8499756,586.4285889,477133,09-01-2023
State Bank of India,607.8499756,608.7999878,590.7000122,595.1500244,574.1762085,599806,10-01-2023
State Bank of India,596,599.4000244,592.3499756,596.5499878,575.5268555,332770,11-01-2023
State Bank of India,597.7999878,597.7999878,590.2999878,595,574.0314941,405611,12-01-2023
State Bank of India,596.5999756,602.7000122,593.7000122,600.0499878,578.9035034,284458,13-01-2023
State Bank of India,601.1500244,606,600.7000122,603,581.7495728,245456,16-01-2023
State Bank of India,603.4000244,606,586.2000122,592.9500122,572.0537109,408441,17-01-2023
State Bank of India,596.8499756,597.0999756,587.8499756,591.4000244,570.5583496,322537,18-01-2023
State Bank of India,591.5,591.5,587.7999878,589.9000244,569.1112671,168181,19-01-2023
State Bank of India,592,596.5,590.5,592.0999756,571.2337036,259570,20-01-2023
State Bank of India,598.1500244,601.5,592.5,600.4500122,579.2894287,138245,23-01-2023
State Bank of India,602.4500122,604.5999756,593,594.3499756,573.4043579,217501,24-01-2023
State Bank of India,595.0499878,595.8499756,567.2999878,568.7999878,548.7547607,936393,25-01-2023
State Bank of India,572.1500244,572.1500244,532.3499756,540.2000122,521.1626587,1346646,27-01-2023
State Bank of India,530.3499756,554.5,525.0499878,538.3499756,519.3778687,1702096,30-01-2023
State Bank of India,545.75,556.9500122,538,553.7000122,534.1870117,1085214,31-01-2023
State Bank of India,562.8499756,564.9500122,499.3500061,527.0999756,508.5243225,2394144,01-02-2023
State Bank of India,516.7999878,532.7000122,502.5499878,528,509.3926392,1602831,02-02-2023
State Bank of India,535,546,519.4000244,544.4500122,525.2629395,1735194,03-02-2023
State Bank of India,554,558.25,536.75,545.3499756,526.1311646,1473575,06-02-2023
State Bank of India,548,551.6500244,541.25,547.0999756,527.819519,647852,07-02-2023
State Bank of India,548.1500244,554.6500244,545.5499878,549.5499878,530.1832275,738413,08-02-2023
State Bank of India,553,553,542.7999878,550.6500244,531.2444458,674156,09-02-2023
State Bank of India,547.4500122,557.0499878,546.6500244,552.9500122,533.4633789,361598,10-02-2023
State Bank of India,554.7000122,556.7999878,533.4000244,537.2999878,518.3648682,577180,13-02-2023
State Bank of India,539.7000122,544.5999756,530.7999878,540.6500244,521.5968628,330324,14-02-2023
State Bank of India,541.4500122,544.6500244,537,542.2000122,523.0922241,294189,15-02-2023
State Bank of India,546.0499878,546.75,539,540.0999756,521.0662231,263883,16-02-2023
State Bank of India,539.1500244,539.5,527.7999878,530.9000244,512.1904907,771367,17-02-2023
State Bank of India,532.4000244,534,522.0999756,525.0999756,506.5948181,507031,20-02-2023
State Bank of India,527.2000122,529,522.5,523.25,504.8100586,317073,21-02-2023
State Bank of India,521.2000122,521.75,512.5,516.3499756,498.1531677,355801,22-02-2023
State Bank of India,518.6500244,524,511.25,520.7999878,502.4463806,674569,23-02-2023
State Bank of India,526.75,527.5999756,517.4000244,520.9500122,502.591095,351252,24-02-2023
State Bank of India,520.9500122,529.5999756,519.0499878,527.9500122,509.3444214,397605,27-02-2023
State Bank of India,527.9500122,528,521.7000122,522.75,504.3276672,589521,28-02-2023
State Bank of India,523.0499878,537.5,523.0499878,536.7999878,517.8825073,384155,01-03-2023
State Bank of India,536,539.9500122,532.4500122,533.7999878,514.9882202,480134,02-03-2023
State Bank of India,541.2000122,564,541.2000122,561.0999756,541.3261719,2188942,03-03-2023
State Bank of India,565,568,559.0499878,561.6500244,541.8568115,378483,06-03-2023
State Bank of India,560,565.5499878,556.5499878,564.7999878,544.895752,415660,08-03-2023
State Bank of India,565,565.9000244,558.0999756,559.0999756,539.3966064,350522,09-03-2023
State Bank of India,553.9000244,554.9500122,545,547.25,527.9642334,603505,10-03-2023
State Bank of India,545.0999756,553.2000122,528.25,529.7000122,511.0327759,535464,13-03-2023
State Bank of India,528.9500122,532.9500122,520,525.25,506.739563,545071,14-03-2023
State Bank of India,530.4000244,531.8499756,515.5,517.4500122,499.214447,393683,15-03-2023
State Bank of India,517.4500122,529.2999878,514.4000244,524.4500122,505.9677734,686944,16-03-2023
State Bank of India,529.7000122,531.5999756,520.0999756,529.2000122,510.5503845,454773,17-03-2023
State Bank of India,527,527,515,519.0999756,500.8062744,435403,20-03-2023
State Bank of India,522,523.4000244,516.5499878,521.75,503.3628845,413466,21-03-2023
State Bank of India,522.7000122,526.9000244,520.25,521.5,503.1217346,282783,22-03-2023
State Bank of India,519.9000244,521,511.8999939,512.7000122,494.6318665,455428,23-03-2023
State Bank of India,514.0999756,515.0999756,503.75,505.6000061,487.7820435,407127,24-03-2023
State Bank of India,507.1000061,514,501.8500061,510,492.0269775,750504,27-03-2023
State Bank of India,512,512,504,508.1000061,490.1939697,323998,28-03-2023
State Bank of India,508.1000061,518,506.3999939,516.3499756,498.1531677,736275,29-03-2023
State Bank of India,520.0499878,524.9000244,519.5499878,523.7000122,505.2441711,438019,31-03-2023
State Bank of India,524.5499878,528.5,522.0499878,526.6500244,508.0902405,308599,03-04-2023
State Bank of India,527,527.5999756,519,522.7999878,504.375885,302349,05-04-2023
State Bank of India,523.9500122,533.5999756,521.9000244,527.9500122,509.3444214,468140,06-04-2023
State Bank of India,528.2999878,530.3499756,525,526.2999878,507.752533,377867,10-04-2023
State Bank of India,530.5499878,535.5,527.2000122,532,513.2516479,623590,11-04-2023
State Bank of India,532.0999756,534.0499878,526.0499878,528.25,509.6338196,238741,12-04-2023
State Bank of India,527.6500244,534.4500122,527.0999756,533.1500244,514.361145,733247,13-04-2023
State Bank of India,525.25,544.7000122,525.25,544,524.8287964,1042487,17-04-2023
State Bank of India,542,548.2999878,540.4500122,545.7999878,526.5653687,652827,18-04-2023
State Bank of India,544.4500122,547.25,538.5,540.3499756,521.3074341,317082,19-04-2023
State Bank of India,540.5499878,545.3499756,536.9000244,544.7000122,525.5040894,454958,20-04-2023
State Bank of India,544.1500244,546.4500122,539.7999878,542.9500122,523.8157959,199894,21-04-2023
State Bank of India,542.9500122,555.5,542.9500122,554.5499878,535.006958,512613,24-04-2023
State Bank of India,555,568,554.5499878,561.6500244,541.8568115,655814,25-04-2023
State Bank of India,562.0999756,567,556.4000244,566.2999878,546.3428955,302034,26-04-2023
State Bank of India,564.0999756,567.2999878,561.25,564.9500122,545.0404663,268175,27-04-2023
State Bank of India,565.5499878,580,565.5499878,578.0499878,557.678772,878199,28-04-2023
State Bank of India,578.0999756,580.9500122,573.2999878,575.1500244,554.8810425,300302,02-05-2023
State Bank of India,571,575,569.0999756,570.2000122,550.1054688,428064,03-05-2023
State Bank of India,571.5,581,569,580,559.5600586,443304,04-05-2023
State Bank of India,579.5,587.9500122,575.0499878,576.3499756,556.0386963,786758,05-05-2023
State Bank of India,576.3499756,587.5,576.3499756,583.4000244,562.840332,414153,08-05-2023
State Bank of India,585,586.6500244,572.1500244,573.4500122,553.2409668,401946,09-05-2023
State Bank of India,574,574.3499756,563.3499756,572.0499878,551.8902588,382363,10-05-2023
State Bank of India,574.8499756,577.5,572.5,573.4000244,553.192749,243093,11-05-2023
State Bank of India,574.9000244,580.7999878,571.75,578.0999756,557.7270508,240806,12-05-2023
State Bank of India,578.7999878,583.9500122,574.5499878,581.9000244,561.3931885,294489,15-05-2023
State Bank of India,583.75,590.0999756,582,586.2000122,565.541626,734987,16-05-2023
State Bank of India,585.3499756,590.4500122,579.6500244,586.5,565.8310547,435714,17-05-2023
